,序號,答案
8224,20240709114017,1002.08
8225,20240709115017,1071.97
8226,20240709120017,1224.17
8227,20240709121017,1057.59
8228,20240709122017,1220.03
8229,20240709123017,869.65
8230,20240709124017,625.72
8231,20240709125017,700.37
8232,20240709130017,524.72
8233,20240709131017,332.05
8234,20240709132017,464.82
8235,20240709133017,334.34
8236,20240709134017,237.27
8237,20240709135017,328.92
8238,20240709140017,531.42
8239,20240709141017,406.02
8240,20240709142017,39.85
8241,20240709143017,27.59
8242,20240709144017,28.32
8243,20240709145017,27.62
8244,20240709150017,50.51
8245,20240709151017,26.3
8246,20240709152017,22.32
8247,20240709153017,25.39
8248,20240709154017,9.2
8249,20240709155017,17.85
8250,20240709160017,9.13
8251,20240709161017,15.02
8252,20240709162017,10.78
8253,20240709163017,9.15
8254,20240709164017,5.05
8255,20240709165017,4.83
8256,20240106090001,1313.87
8257,20240106091001,1426.78
8258,20240106092001,1483.8
8259,20240106093001,1429.77
8260,20240106094001,1565.33
8261,20240106095001,1568.01
8262,20240106100001,1775.42
8263,20240106101001,1814.76
8264,20240106102001,1786.39
8265,20240106103001,1746.58
8266,20240106104001,1785.23
8267,20240106105001,1684.54
8268,20240106110001,1664.32
8269,20240106111001,1539.54
8270,20240106112001,1430.41
8271,20240106113001,1593.89
8272,20240106114001,1081.01
8273,20240106115001,1080.37
8274,20240106120001,358.48
8275,20240106121001,638.3
8276,20240106122001,788.76
8277,20240106123001,1178.88
8278,20240106124001,924.02
8279,20240106125001,927.24
8280,20240106130001,1436.18
8281,20240106131001,978.57
8282,20240106132001,828.45
8283,20240106133001,756.21
8284,20240106134001,455.31
8285,20240106135001,276.68
8286,20240106140001,1009.42
8287,20240106141001,924.11
8288,20240106142001,824.14
8289,20240106143001,186.66
8290,20240106144001,270.71
8291,20240106145001,138.6
8292,20240106150001,609.67
8293,20240106151001,431.47
8294,20240106152001,275.24
8295,20240106153001,128.0
8296,20240106154001,70.11
8297,20240106155001,58.94
8298,20240106160001,12.61
8299,20240106161001,8.29
8300,20240106162001,2.32
8301,20240106163001,0.94
8302,20240106164001,1.5
8303,20240106165001,1.4
8304,20240111090001,48.67
8305,20240111091001,48.09
8306,20240111092001,60.42
8307,20240111093001,65.82
8308,20240111094001,69.29
8309,20240111095001,126.15
8310,20240111100001,30.79
8311,20240111101001,30.25
8312,20240111102001,39.27
8313,20240111103001,34.05
8314,20240111104001,37.56
8315,20240111105001,38.62
8316,20240111110001,24.66
8317,20240111111001,33.02
8318,20240111112001,32.79
8319,20240111113001,38.12
8320,20240111114001,32.84
8321,20240111115001,32.99
8322,20240111120001,95.6
8323,20240111121001,165.64
8324,20240111122001,172.15
8325,20240111123001,69.85
8326,20240111124001,59.09
8327,20240111125001,64.44
8328,20240111130001,254.74
8329,20240111131001,193.91
8330,20240111132001,184.9
8331,20240111133001,110.06
8332,20240111134001,63.13
8333,20240111135001,56.09
8334,20240111140001,30.96
8335,20240111141001,37.64
8336,20240111142001,45.73
8337,20240111143001,25.84
8338,20240111144001,14.56
8339,20240111145001,14.51
8340,20240111150001,5.94
8341,20240111151001,3.15
8342,20240111152001,3.76
8343,20240111153001,1.27
8344,20240111154001,0.98
8345,20240111155001,0.78
8346,20240111160001,3.22
8347,20240111161001,3.15
8348,20240111162001,1.47
8349,20240111163001,1.44
8350,20240111164001,0.43
8351,20240111165001,0.25
8352,20240213090001,542.07
8353,20240213091001,921.76
8354,20240213092001,633.48
8355,20240213093001,699.85
8356,20240213094001,1100.69
8357,20240213095001,1402.28
8358,20240213100001,1771.43
8359,20240213101001,1833.03
8360,20240213102001,1892.77
8361,20240213103001,1888.96
8362,20240213104001,1695.24
8363,20240213105001,1764.87
8364,20240213110001,1317.53
8365,20240213111001,1814.24
8366,20240213112001,1922.95
8367,20240213113001,1840.66
8368,20240213114001,1780.92
8369,20240213115001,1788.44
8370,20240213120001,1817.57
8371,20240213121001,1950.53
8372,20240213122001,1814.41
8373,20240213123001,1360.05
8374,20240213124001,783.73
8375,20240213125001,1353.74
8376,20240213130001,834.9
8377,20240213131001,243.12
8378,20240213132001,119.65
8379,20240213133001,104.12
8380,20240213134001,87.57
8381,20240213135001,81.59
8382,20240213140001,200.18
8383,20240213141001,156.49
8384,20240213142001,132.09
8385,20240213143001,131.97
8386,20240213144001,77.94
8387,20240213145001,72.18
8388,20240213150001,154.19
8389,20240213151001,154.27
8390,20240213152001,118.34
8391,20240213153001,75.05
8392,20240213154001,46.94
8393,20240213155001,36.16
8394,20240213160001,38.41
8395,20240213161001,22.76
8396,20240213162001,22.18
8397,20240213163001,16.72
8398,20240213164001,12.18
8399,20240213165001,12.12
8400,20240508090001,120.72
8401,20240508091001,59.69
8402,20240508092001,62.39
8403,20240508093001,59.76
8404,20240508094001,48.64
8405,20240508095001,48.82
8406,20240508100001,95.81
8407,20240508101001,88.51
8408,20240508102001,79.26
8409,20240508103001,53.36
8410,20240508104001,28.33
8411,20240508105001,34.68
8412,20240508110001,40.75
8413,20240508111001,37.18
8414,20240508112001,70.25
8415,20240508113001,66.7
8416,20240508114001,83.21
8417,20240508115001,109.27
8418,20240508120001,159.01
8419,20240508121001,118.1
8420,20240508122001,211.99
8421,20240508123001,74.81
8422,20240508124001,35.8
8423,20240508125001,23.12
8424,20240508130001,6.51
8425,20240508131001,4.31
8426,20240508132001,2.71
8427,20240508133001,2.99
8428,20240508134001,6.9
8429,20240508135001,8.18
8430,20240508140001,11.71
8431,20240508141001,24.98
8432,20240508142001,45.68
8433,20240508143001,18.79
8434,20240508144001,8.21
8435,20240508145001,6.66
8436,20240508150001,2.81
8437,20240508151001,3.83
8438,20240508152001,4.51
8439,20240508153001,2.0
8440,20240508154001,1.52
8441,20240508155001,1.05
8442,20240508160001,0.61
8443,20240508161001,1.1
8444,20240508162001,1.61
8445,20240508163001,1.9
8446,20240508164001,0.78
8447,20240508165001,0.53
8448,20240510090001,557.36
8449,20240510091001,835.31
8450,20240510092001,777.7
8451,20240510093001,772.46
8452,20240510094001,625.3
8453,20240510095001,551.46
8454,20240510100001,501.08
8455,20240510101001,321.99
8456,20240510102001,552.05
8457,20240510103001,740.46
8458,20240510104001,789.77
8459,20240510105001,721.14
8460,20240510110001,723.8
8461,20240510111001,783.58
8462,20240510112001,1094.77
8463,20240510113001,831.42
8464,20240510114001,736.15
8465,20240510115001,620.47
8466,20240510120001,1318.92
8467,20240510121001,632.28
8468,20240510122001,1423.15
8469,20240510123001,976.15
8470,20240510124001,1418.77
8471,20240510125001,1039.77
8472,20240510130001,755.14
8473,20240510131001,134.88
8474,20240510132001,253.21
8475,20240510133001,589.79
8476,20240510134001,196.78
8477,20240510135001,272.46
8478,20240510140001,188.13
8479,20240510141001,112.43
8480,20240510142001,74.24
8481,20240510143001,84.81
8482,20240510144001,137.79
8483,20240510145001,133.02
8484,20240510150001,143.46
8485,20240510151001,132.37
8486,20240510152001,141.11
8487,20240510153001,142.44
8488,20240510154001,118.18
8489,20240510155001,103.99
8490,20240510160001,92.19
8491,20240510161001,122.44
8492,20240510162001,72.41
8493,20240510163001,41.79
8494,20240510164001,16.23
8495,20240510165001,12.8
8496,20240524090001,65.87
8497,20240524091001,89.75
8498,20240524092001,119.61
8499,20240524093001,136.14
8500,20240524094001,131.42
8501,20240524095001,266.86
8502,20240524100001,61.01
8503,20240524101001,44.75
8504,20240524102001,82.86
8505,20240524103001,82.69
8506,20240524104001,80.79
8507,20240524105001,85.45
8508,20240524110001,46.16
8509,20240524111001,39.3
8510,20240524112001,49.65
8511,20240524113001,70.89
8512,20240524114001,52.15
8513,20240524115001,35.45
8514,20240524120001,76.94
8515,20240524121001,85.17
8516,20240524122001,115.22
8517,20240524123001,105.83
8518,20240524124001,141.31
8519,20240524125001,232.9
8520,20240524130001,249.58
8521,20240524131001,199.71
8522,20240524132001,135.13
8523,20240524133001,76.71
8524,20240524134001,69.44
8525,20240524135001,51.6
8526,20240524140001,43.48
8527,20240524141001,29.02
8528,20240524142001,21.17
8529,20240524143001,15.93
8530,20240524144001,3.0
8531,20240524145001,2.09
8532,20240524150001,2.72
8533,20240524151001,2.07
8534,20240524152001,2.87
8535,20240524153001,2.4
8536,20240524154001,2.37
8537,20240524155001,2.36
8538,20240524160001,1.05
8539,20240524161001,1.6
8540,20240524162001,0.97
8541,20240524163001,1.16
8542,20240524164001,1.94
8543,20240524165001,4.53
8544,20240623090001,406.33
8545,20240623091001,859.63
8546,20240623092001,301.15
8547,20240623093001,107.54
8548,20240623094001,544.11
8549,20240623095001,582.38
8550,20240623100001,926.35
8551,20240623101001,996.8
8552,20240623102001,1159.82
8553,20240623103001,1040.58
8554,20240623104001,1119.11
8555,20240623105001,976.3
8556,20240623110001,1132.39
8557,20240623111001,1195.55
8558,20240623112001,1196.07
8559,20240623113001,1166.8
8560,20240623114001,1219.0
8561,20240623115001,1194.47
8562,20240623120001,1057.3
8563,20240623121001,1052.64
8564,20240623122001,1081.3
8565,20240623123001,1125.07
8566,20240623124001,1001.12
8567,20240623125001,1070.94
8568,20240623130001,862.74
8569,20240623131001,713.89
8570,20240623132001,710.59
8571,20240623133001,691.79
8572,20240623134001,649.32
8573,20240623135001,821.81
8574,20240623140001,614.42
8575,20240623141001,340.86
8576,20240623142001,135.7
8577,20240623143001,201.01
8578,20240623144001,425.3
8579,20240623145001,384.73
8580,20240623150001,416.12
8581,20240623151001,354.16
8582,20240623152001,339.82
8583,20240623153001,350.85
8584,20240623154001,118.81
8585,20240623155001,137.45
8586,20240623160001,40.98
8587,20240623161001,48.07
8588,20240623162001,32.72
8589,20240623163001,22.14
8590,20240623164001,11.4
8591,20240623165001,5.16
8592,20240627090001,918.17
8593,20240627091001,951.28
8594,20240627092001,951.65
8595,20240627093001,1142.08
8596,20240627094001,1142.24
8597,20240627095001,1255.65
8598,20240627100001,562.9
8599,20240627101001,703.15
8600,20240627102001,758.47
8601,20240627103001,878.76
8602,20240627104001,919.85
8603,20240627105001,878.52
8604,20240627110001,1422.21
8605,20240627111001,1344.48
8606,20240627112001,1196.91
8607,20240627113001,1440.37
8608,20240627114001,1244.65
8609,20240627115001,1338.32
8610,20240627120001,1192.51
8611,20240627121001,1232.11
8612,20240627122001,1095.48
8613,20240627123001,1092.19
8614,20240627124001,966.05
8615,20240627125001,1069.0
8616,20240627130001,1185.26
8617,20240627131001,1185.18
8618,20240627132001,970.26
8619,20240627133001,592.1
8620,20240627134001,363.74
8621,20240627135001,260.14
8622,20240627140001,250.07
8623,20240627141001,383.91
8624,20240627142001,210.16
8625,20240627143001,248.0
8626,20240627144001,149.11
8627,20240627145001,56.33
8628,20240627150001,62.81
8629,20240627151001,96.85
8630,20240627152001,83.64
8631,20240627153001,75.85
8632,20240627154001,71.43
8633,20240627155001,45.91
8634,20240627160001,73.33
8635,20240627161001,62.69
8636,20240627162001,84.43
8637,20240627163001,79.83
8638,20240627164001,35.4
8639,20240627165001,14.74
8640,20240713090001,673.52
8641,20240713091001,673.2
8642,20240713092001,745.96
8643,20240713093001,832.83
8644,20240713094001,937.29
8645,20240713095001,845.01
8646,20240713100001,1200.77
8647,20240713101001,1109.87
8648,20240713102001,510.91
8649,20240713103001,1228.62
8650,20240713104001,1361.31
8651,20240713105001,1331.48
8652,20240713110001,1344.6
8653,20240713111001,1388.63
8654,20240713112001,1387.38
8655,20240713113001,1228.8
8656,20240713114001,1287.74
8657,20240713115001,1288.76
8658,20240713120001,1373.7
8659,20240713121001,1401.1
8660,20240713122001,1315.87
8661,20240713123001,1276.13
8662,20240713124001,1224.55
8663,20240713125001,1173.66
8664,20240713130001,1149.97
8665,20240713131001,1071.85
8666,20240713132001,1028.38
8667,20240713133001,770.5
8668,20240713134001,366.4
8669,20240713135001,569.89
8670,20240713140001,336.15
8671,20240713141001,258.66
8672,20240713142001,590.84
8673,20240713143001,540.27
8674,20240713144001,311.0
8675,20240713145001,257.17
8676,20240713150001,162.37
8677,20240713151001,118.72
8678,20240713152001,177.4
8679,20240713153001,249.38
8680,20240713154001,76.68
8681,20240713155001,64.93
8682,20240713160001,48.33
8683,20240713161001,38.12
8684,20240713162001,13.81
8685,20240713163001,9.42
8686,20240713164001,5.85
8687,20240713165001,3.49
8688,20240715090001,849.71
8689,20240715091001,1055.26
8690,20240715092001,1058.51
8691,20240715093001,1080.07
8692,20240715094001,1059.4
8693,20240715095001,976.97
8694,20240715100001,1062.0
8695,20240715101001,1177.57
8696,20240715102001,928.05
8697,20240715103001,1263.94
8698,20240715104001,866.22
8699,20240715105001,771.91
8700,20240715110001,963.43
8701,20240715111001,1369.98
8702,20240715112001,1287.07
8703,20240715113001,1285.82
8704,20240715114001,1198.51
8705,20240715115001,1273.52
8706,20240715120001,1349.41
8707,20240715121001,1396.11
8708,20240715122001,1255.75
8709,20240715123001,1200.24
8710,20240715124001,1114.52
8711,20240715125001,575.15
8712,20240715130001,1183.86
8713,20240715131001,904.51
8714,20240715132001,514.26
8715,20240715133001,677.01
8716,20240715134001,468.04
8717,20240715135001,905.72
8718,20240715140001,865.42
8719,20240715141001,756.83
8720,20240715142001,434.13
8721,20240715143001,615.13
8722,20240715144001,612.06
8723,20240715145001,266.44
8724,20240715150001,47.68
8725,20240715151001,324.81
8726,20240715152001,39.07
8727,20240715153001,22.67
8728,20240715154001,57.48
8729,20240715155001,24.83
8730,20240715160001,19.56
8731,20240715161001,33.1
8732,20240715162001,19.24
8733,20240715163001,19.57
8734,20240715164001,14.99
8735,20240715165001,16.14
8736,20240927090004,876.28
8737,20240927091004,769.58
8738,20240927092004,1198.93
8739,20240927093004,1310.8
8740,20240927094004,660.21
8741,20240927095004,774.61
8742,20240927100004,759.85
8743,20240927101004,542.5
8744,20240927102004,416.53
8745,20240927103004,591.3
8746,20240927104004,505.8
8747,20240927105004,640.71
8748,20240927110004,895.47
8749,20240927111004,1004.36
8750,20240927112004,926.23
8751,20240927113004,703.92
8752,20240927114004,773.84
8753,20240927115004,742.53
8754,20240927120004,1072.49
8755,20240927121004,956.82
8756,20240927122004,905.77
8757,20240927123004,511.36
8758,20240927124004,337.19
8759,20240927125004,336.8
8760,20240927130004,1626.82
8761,20240927131004,1685.96
8762,20240927132004,1370.56
8763,20240927133004,1392.71
8764,20240927134004,828.37
8765,20240927135004,310.36
8766,20240927140004,128.03
8767,20240927141004,127.72
8768,20240927142004,140.51
8769,20240927143004,101.6
8770,20240927144004,73.71
8771,20240927145004,33.55
8772,20240927150004,13.92
8773,20240927151004,63.37
8774,20240927152004,81.72
8775,20240927153004,39.42
8776,20240927154004,12.25
8777,20240927155004,6.0
8778,20240927160004,0.87
8779,20240927161004,1.24
8780,20240927162004,0.93
8781,20240927163004,0.77
8782,20240927164004,0.77
8783,20240927165004,0.65
8784,20241018090004,860.7
8785,20241018091004,877.73
8786,20241018092004,820.19
8787,20241018093004,807.7
8788,20241018094004,808.22
8789,20241018095004,745.97
8790,20241018100004,831.88
8791,20241018101004,751.11
8792,20241018102004,830.33
8793,20241018103004,813.23
8794,20241018104004,812.5
8795,20241018105004,1015.94
8796,20241018110004,723.74
8797,20241018111004,617.9
8798,20241018112004,747.76
8799,20241018113004,869.68
8800,20241018114004,879.31
8801,20241018115004,925.58
8802,20241018120004,966.85
8803,20241018121004,1035.8
8804,20241018122004,636.67
8805,20241018123004,1214.54
8806,20241018124004,1026.82
8807,20241018125004,1358.15
8808,20241018130004,705.34
8809,20241018131004,686.4
8810,20241018132004,788.1
8811,20241018133004,507.43
8812,20241018134004,425.07
8813,20241018135004,696.58
8814,20241018140004,713.31
8815,20241018141004,502.72
8816,20241018142004,223.68
8817,20241018143004,174.11
8818,20241018144004,184.05
8819,20241018145004,106.98
8820,20241018150004,61.02
8821,20241018151004,81.79
8822,20241018152004,66.67
8823,20241018153004,98.89
8824,20241018154004,97.89
8825,20241018155004,48.14
8826,20241018160004,19.49
8827,20241018161004,35.92
8828,20241018162004,32.0
8829,20241018163004,10.03
8830,20241018164004,4.84
8831,20241018165004,1.88
8832,20240918090007,2.29
8833,20240918091007,4.62
8834,20240918092007,12.18
8835,20240918093007,79.46
8836,20240918094007,33.3
8837,20240918095007,46.29
8838,20240918100007,107.37
8839,20240918101007,130.07
8840,20240918102007,107.47
8841,20240918103007,103.93
8842,20240918104007,72.67
8843,20240918105007,49.14
8844,20240918110007,80.33
8845,20240918111007,85.06
8846,20240918112007,79.24
8847,20240918113007,49.78
8848,20240918114007,38.23
8849,20240918115007,32.13
8850,20240918120007,21.88
8851,20240918121007,21.6
8852,20240918122007,25.44
8853,20240918123007,13.66
8854,20240918124007,26.29
8855,20240918125007,28.63
8856,20240918130007,34.33
8857,20240918131007,28.48
8858,20240918132007,32.54
8859,20240918133007,15.53
8860,20240918134007,15.12
8861,20240918135007,15.12
8862,20240918140007,23.2
8863,20240918141007,26.92
8864,20240918142007,40.68
8865,20240918143007,36.47
8866,20240918144007,32.5
8867,20240918145007,22.47
8868,20240918150007,89.79
8869,20240918151007,88.16
8870,20240918152007,65.29
8871,20240918153007,43.94
8872,20240918154007,40.35
